1995-10-30	MX	8.88
1995-10-31	BNI	83.87
1995-10-31	IBM	97.25
1995-10-31	MX	9
1995-11-01	BNI	82.25
1995-11-01	IBM	96.87
1995-11-01	MX	8.88
1995-11-02	BNI	82
1995-11-02	IBM	99.62
1995-11-02	MX	9.13
1995-11-03	BNI	82.25
1995-11-03	IBM	101.5
1995-11-03	MX	9.38
1995-11-06	BNI	82.75
1995-11-06	IBM	100.5
1995-11-06	MX	9.88
1995-11-07	BNI	82.62
1995-11-07	IBM	98.75
1995-11-07	MX	10
1995-11-08	BNI	81.87
1995-11-08	IBM	97.75
1995-11-08	MX	10
1995-11-09	BNI	82.62
1995-11-09	IBM	98.37
1995-11-09	MX	10.13
1995-11-10	BNI	81.25
1995-11-10	IBM	97.37
1995-11-10	MX	10.13
1995-11-13	BNI	80.62
1995-11-13	IBM	97.37
1995-11-13	MX	10.25
1995-11-14	BNI	80
1995-11-14	IBM	95.37
1995-11-14	MX	10.25
1995-11-15	BNI	79.87
1995-11-15	IBM	95.5
1995-11-15	MX	10.13
1995-11-16	BNI	82.62
1995-11-16	IBM	95.62
1995-11-16	MX	9.88
1995-11-17	BNI	81
1995-11-17	IBM	95.12
1995-11-17	MX	9.88
1995-11-20	BNI	80.62
1995-11-20	IBM	93
1995-11-20	MX	9.88
1995-11-21	BNI	80
1995-11-21	IBM	94.5
1995-11-21	MX	9.88
1995-11-22	BNI	80.87
1995-11-22	IBM	95.25
1995-11-22	MX	9.88
1995-11-23	MX	10.13
1995-11-24	BNI	80.87
1995-11-24	IBM	95.87
1995-11-24	MX	10.13
1995-11-27	BNI	81.12
1995-11-27	IBM	95.87
1995-11-27	MX	10
1995-11-28	BNI	81.75
1995-11-28	IBM	97
1995-11-28	MX	9.75
1995-11-29	BNI	80.5
1995-11-29	IBM	97.12
1995-11-29	MX	9.88
1995-11-30	BNI	80.75
1995-11-30	IBM	96.62
1995-11-30	MX	9.88
1995-12-01	BNI	81
1995-12-01	IBM	94.75
1995-12-01	MX	9.75
1995-12-04	BNI	80.75
1995-12-04	IBM	96.12
1995-12-04	MX	9.88
1995-12-05	BNI	82.12
1995-12-05	IBM	95.75
1995-12-05	MX	10.63
1995-12-06	BNI	80.5
1995-12-06	IBM	95.75
1995-12-06	MX	11
1995-12-07	BNI	81.5
1995-12-07	IBM	94.75
1995-12-07	MX	11.13
1995-12-08	BNI	80.12
1995-12-08	IBM	96.87
1995-12-08	MX	10.88
1995-12-11	BNI	78.37
1995-12-11	IBM	96.25
1995-12-11	MX	11
1995-12-12	BNI	77.5
1995-12-12	IBM	95.37
1995-12-12	MX	10.5
1995-12-13	BNI	78.37
1995-12-13	IBM	94.5
1995-12-13	MX	10.63
1995-12-14	BNI	78.75
1995-12-14	IBM	93.75
1995-12-14	MX	10.75
1995-12-15	BNI	76.5
1995-12-15	IBM	90.25
1995-12-15	MX	10.5
1995-12-18	BNI	75.12
1995-12-18	IBM	89
1995-12-18	MX	10.25
1995-12-19	BNI	75
1995-12-19	IBM	91.87
1995-12-19	MX	10.25
1995-12-20	BNI	76.12
1995-12-20	IBM	89.37
1995-12-20	MX	10
1995-12-21	BNI	76.5
1995-12-21	IBM	90.87
1995-12-21	MX	10
1995-12-22	BNI	76.25
1995-12-22	IBM	91.25
1995-12-22	MX	10
1995-12-26	BNI	77.25
1995-12-26	IBM	91.75
1995-12-27	BNI	77.87
1995-12-27	IBM	92
1995-12-27	MX	10
1995-12-28	BNI	76.62
1995-12-28	IBM	90.12
1995-12-28	MX	10
1995-12-29	BNI	78
1995-12-29	IBM	91.37
1995-12-29	MX	10
1996-01-02	BNI	77.5
1996-01-02	IBM	90.87
1996-01-02	MX	10.38
1996-01-03	BNI	77.12
1996-01-03	IBM	89.25
1996-01-03	MX	10.88
1996-01-04	BNI	77.12
1996-01-04	IBM	86.87
1996-01-04	MX	10.75
1996-01-05	BNI	76.87
1996-01-05	IBM	88.62
1996-01-05	MX	10.75
1996-01-08	BNI	77
1996-01-08	IBM	89.12
1996-01-08	MX	11
1996-01-09	BNI	75
1996-01-09	IBM	86.75
1996-01-09	MX	10.75
1996-01-10	BNI	74.87
1996-01-10	IBM	87.25
1996-01-10	MX	10.5
1996-01-11	BNI	75.37
1996-01-11	IBM	87.25
1996-01-11	MX	10.63
1996-01-12	BNI	74.25
1996-01-12	IBM	86.37
1996-01-12	MX	10.75
1996-01-15	BNI	75
1996-01-15	IBM	83.12
1996-01-15	MX	10.63
1996-01-16	BNI	76
1996-01-16	IBM	87
1996-01-16	MX	10.63
1996-01-17	BNI	75.5
1996-01-17	IBM	87.62
1996-01-17	MX	10.38
1996-01-18	BNI	75.12
1996-01-18	IBM	96.25
1996-01-18	MX	10.5
1996-01-19	BNI	76.87
1996-01-19	IBM	102
1996-01-19	MX	10.5
1996-01-22	BNI	76.25
1996-01-22	IBM	102.25
1996-01-22	MX	10.38
1996-01-23	BNI	79
1996-01-23	IBM	103
1996-01-23	MX	10.38
1996-01-24	BNI	79.75
1996-01-24	IBM	107
1996-01-24	MX	10.25
1996-01-25	BNI	80
1996-01-25	IBM	104.12
1996-01-25	MX	10.13
1996-01-26	BNI	80
1996-01-26	IBM	104.75
1996-01-26	MX	10.25
1996-01-29	BNI	81.37
1996-01-29	IBM	106.5
1996-01-29	MX	10.5
1996-01-30	BNI	80.75
1996-01-30	IBM	108.62
1996-01-30	MX	10.75
1996-01-31	BNI	81.87
1996-01-31	IBM	108.5
1996-01-31	MX	10.75
1996-02-01	BNI	81.25
1996-02-01	IBM	109
1996-02-01	MX	10.5
1996-02-02	BNI	81.87
1996-02-02	IBM	109.62
1996-02-02	MX	10.5
1996-02-05	BNI	82.62
1996-02-05	IBM	112.25
1996-02-05	MX	10.63
1996-02-06	BNI	83
1996-02-06	IBM	114.75
1996-02-06	MX	10.63
1996-02-07	BNI	82.87
1996-02-07	IBM	112.62
1996-02-07	MX	10.88
1996-02-08	BNI	83.12
1996-02-08	IBM	113.5
1996-02-08	MX	11
1996-02-09	BNI	83.87
1996-02-09	IBM	113.5
1996-02-09	MX	11.5
1996-02-12	BNI	83.37
1996-02-12	IBM	115.25
1996-02-12	MX	11.63
1996-02-13	BNI	83.25
1996-02-13	IBM	113.62
1996-02-13	MX	10.75
1996-02-14	BNI	82.25
1996-02-14	IBM	114.25
1996-02-14	MX	11
1996-02-15	BNI	80.87
1996-02-15	IBM	117.62
1996-02-15	MX	10.88
1996-02-16	BNI	80.75
1996-02-16	IBM	118
1996-02-16	MX	11
1996-02-19	MX	11.38
1996-02-20	BNI	81.12
1996-02-20	IBM	119.12
1996-02-20	MX	11
1996-02-21	BNI	82.25
1996-02-21	IBM	120.25
1996-02-21	MX	11
1996-02-22	BNI	82.5
1996-02-22	IBM	124.12
1996-02-22	MX	11
1996-02-23	BNI	81.62
1996-02-23	IBM	125.62
1996-02-23	MX	11
1996-02-26	BNI	80.87
1996-02-26	IBM	124.87
1996-02-26	MX	10.88
1996-02-27	BNI	81.37
1996-02-27	IBM	128.75
1996-02-27	MX	10.88
1996-02-28	BNI	80.62
1996-02-28	IBM	127.37
1996-02-28	MX	10.63
1996-02-29	BNI	80
1996-02-29	IBM	122.62
1996-02-29	MX	10.5
1996-03-01	BNI	79.87
1996-03-01	IBM	118.12
1996-03-01	MX	10.38
1996-03-04	BNI	81.37
1996-03-04	IBM	116.12
1996-03-04	MX	10.5
1996-03-05	BNI	81.87
1996-03-05	IBM	119
1996-03-05	MX	10.75
1996-03-06	BNI	82
1996-03-06	IBM	117
1996-03-06	MX	10.5
1996-03-07	BNI	81.5
1996-03-07	IBM	117.12
1996-03-07	MX	10.37
1996-03-08	BNI	79.75
1996-03-08	IBM	114.25
1996-03-08	MX	10.25
1996-03-11	BNI	82.75
1996-03-11	IBM	117.25
1996-03-11	MX	10.38
1996-03-12	BNI	82
1996-03-12	IBM	114.25
1996-03-12	MX	10.25
1996-03-13	BNI	81.12
1996-03-13	IBM	115.87
1996-03-13	MX	10.13
1996-03-14	BNI	83
1996-03-14	IBM	116.87
1996-03-14	MX	10.25
1996-03-15	BNI	83.12
1996-03-15	IBM	119.87
1996-03-15	MX	10.12
1996-03-18	BNI	86
1996-03-18	IBM	124.62
1996-03-18	MX	10.12
1996-03-19	BNI	85.75
1996-03-19	IBM	121.75
1996-03-19	MX	9.88
1996-03-20	BNI	84.25
1996-03-20	IBM	117
1996-03-20	MX	9.75
1996-03-21	BNI	84
1996-03-21	IBM	114.87
1996-03-21	MX	9.62
1996-03-21	BLD	25.5
1996-03-22	BLD	25.62
1996-03-22	BNI	85
1996-03-22	IBM	114.25
1996-03-22	MX	9.5
1996-03-25	BNI	82.5
1996-03-25	IBM	108.75
1996-03-25	MX	9.38
1996-03-25	BLD	25.37
1996-03-26	BLD	26.75
1996-03-26	BNI	83.5
1996-03-26	IBM	110.75
1996-03-26	MX	9.37
1996-03-27	BNI	81.37
1996-03-27	IBM	111.25
1996-03-27	MX	9.25
1996-03-27	BLD	27
1996-03-28	BLD	27
1996-03-28	BNI	83.25
1996-03-28	IBM	109.75
1996-03-28	MX	9.25
1996-03-29	BNI	82.5
1996-03-29	IBM	111.25
1996-03-29	MX	9.25
1996-03-29	BLD	27
1996-04-01	BLD	26.88
1996-04-01	BNI	81.62
1996-04-01	IBM	110.37
1996-04-01	MX	9.25
1996-04-02	BNI	82.12
1996-04-02	IBM	117.62
1996-04-02	MX	9.12
1996-04-02	BLD	27
1996-04-03	BLD	27
1996-04-03	BNI	81.37
1996-04-03	IBM	119.75
1996-04-03	MX	9
1996-04-04	BNI	81.37
1996-04-04	IBM	117.75
1996-04-04	MX	9
1996-04-04	BLD	27.38
1996-04-08	BLD	27.13
1996-04-08	BNI	79.5
1996-04-08	IBM	119.37
1996-04-08	MX	9.13
1996-04-09	BNI	81.5
1996-04-09	IBM	117.87
1996-04-09	MX	9.62
1996-04-09	BLD	27.62
1996-04-10	BLD	27.87
1996-04-10	BNI	79.62
1996-04-10	IBM	116
1996-04-10	MX	9.38
1996-04-11	BNI	78.12
1996-04-11	IBM	117.5
1996-04-11	MX	9.37
1996-04-11	BLD	27.75
1996-04-12	BLD	27.75
1996-04-12	BNI	79.12
1996-04-12	IBM	111.5
1996-04-12	MX	9.5
1996-04-15	BNI	79.5
1996-04-15	IBM	114.12
1996-04-15	MX	10
1996-04-15	BLD	28
1996-04-16	BLD	28.6
1996-04-16	BNI	81.5
1996-04-16	IBM	115.5
1996-04-16	MX	10.05
1996-04-17	BNI	82.5
1996-04-17	IBM	105.25
1996-04-17	MX	10
1996-04-17	BLD	28.1
1996-04-18	BLD	28.2
1996-04-18	BNI	84.5
1996-04-18	IBM	105.5
1996-04-18	MX	10.15
1996-04-19	BNI	84.25
1996-04-19	IBM	105.37
1996-04-19	MX	10.05
1996-04-19	BLD	28.4
1996-04-22	BLD	28.15
1996-04-22	BNI	83.87
1996-04-22	IBM	107.25
1996-04-22	MX	10.1
1996-04-23	BNI	84.75
1996-04-23	IBM	107
1996-04-23	MX	10.05
1996-04-23	BLD	28.3
1996-04-24	BLD	28.1
1996-04-24	BNI	85.87
1996-04-24	IBM	106.75
1996-04-24	MX	10.1
1996-04-25	BNI	85.75
1996-04-25	IBM	108.25
1996-04-25	MX	10.25
1996-04-25	BLD	28.65
1996-04-26	BLD	29.6
1996-04-26	BNI	87
1996-04-26	IBM	107.75
1996-04-26	MX	10.3
1996-04-29	BNI	87
1996-04-29	IBM	108.62
1996-04-29	MX	10.6
1996-04-29	BLD	32.55
1996-04-30	BLD	33
1996-04-30	BNI	87.5
1996-04-30	IBM	107.75
1996-04-30	MX	10.75
1996-05-01	BNI	87.5
1996-05-01	IBM	107.87
1996-05-01	MX	10.7
1996-05-01	BLD	32.1
1996-05-02	BLD	30.25
1996-05-02	BNI	86.25
1996-05-02	IBM	107.87
1996-05-02	MX	10.35
1996-05-03	BNI	85.25
1996-05-03	IBM	108.12
1996-05-03	MX	10.25
1996-05-03	BLD	30
1996-05-06	BLD	30
1996-05-06	BNI	86.5
1996-05-06	IBM	107
1996-05-06	MX	10.25
1996-05-07	BNI	85
1996-05-07	IBM	105.87
1996-05-07	MX	10.25
1996-05-07	BLD	31.8
1996-05-08	BLD	32.4
1996-05-08	BNI	87.5
1996-05-08	IBM	105.87
1996-05-08	MX	10.3
1996-05-09	BNI	85.75
1996-05-09	IBM	107
1996-05-09	MX	10.7
1996-05-09	BLD	32.9
1996-05-10	BLD	33
1996-05-10	BNI	86.5
1996-05-10	IBM	106.37
1996-05-10	MX	10.75
1996-05-13	BNI	87.75
1996-05-13	IBM	107.62
1996-05-13	MX	10.65
1996-05-13	BLD	34.5
1996-05-14	BLD	36
1996-05-14	BNI	87.75
1996-05-14	IBM	108.62
1996-05-14	MX	10.7
1996-05-15	BNI	88.12
1996-05-15	IBM	109
1996-05-15	MX	10.6
1996-05-15	BLD	35.35
1996-05-16	BLD	35.2
1996-05-16	BNI	87.12
1996-05-16	IBM	108.62
1996-05-16	MX	10.5
1996-05-17	BNI	87
1996-05-17	IBM	110.87
1996-05-17	MX	10.5
1996-05-17	BLD	35.3
1996-05-20	BNI	86.25
1996-05-20	IBM	112.12
1996-05-21	BNI	87
1996-05-21	IBM	111
1996-05-21	MX	10.45
1996-05-21	BLD	35.35
1996-05-22	BLD	34.05
1996-05-22	BNI	87.5
1996-05-22	IBM	110.37
1996-05-22	MX	10.35
1996-05-23	BNI	87.12
1996-05-23	IBM	109.25
1996-05-23	MX	10.35
1996-05-23	BLD	33
1996-05-24	BLD	33.9
1996-05-24	BNI	87
1996-05-24	IBM	108.75
1996-05-24	MX	10.35
1996-05-27	MX	10.35
1996-05-27	BLD	34
1996-05-28	BLD	33.45
1996-05-28	BNI	87
1996-05-28	IBM	108.25
1996-05-28	MX	10.2
1996-05-29	BNI	86.62
1996-05-29	IBM	106.87
1996-05-29	MX	10.2
1996-05-29	BLD	33.35
1996-05-30	BLD	33.15
1996-05-30	BNI	85
1996-05-30	IBM	107.25
1996-05-30	MX	10.05
1996-05-31	BNI	84.75
1996-05-31	IBM	106.75
1996-05-31	MX	10.05
1996-05-31	BLD	33.25
1996-06-03	BLD	32.8
1996-06-03	BNI	85.75
1996-06-03	IBM	105.37
1996-06-03	MX	10
1996-06-04	BNI	84.25
1996-06-04	IBM	105.87
1996-06-04	MX	10
1996-06-04	BLD	33
1996-06-05	BLD	32.2
1996-06-05	BNI	84.12
1996-06-05	IBM	104.87
1996-06-05	MX	10.05
1996-06-06	BNI	81.75
1996-06-06	IBM	101.25
1996-06-06	MX	10.15
1996-06-06	BLD	28.35
1996-06-07	BLD	30.25
1996-06-07	BNI	82.75
1996-06-07	IBM	101.75
1996-06-07	MX	10.1
1996-06-10	BNI	82.75
1996-06-10	IBM	102.62
1996-06-10	MX	10.1
1996-06-10	BLD	31.05
1996-06-11	BLD	30.7
1996-06-11	BNI	82.25
1996-06-11	IBM	103.12
1996-06-11	MX	10.2
1996-06-12	BNI	80.25
1996-06-12	IBM	103
1996-06-12	MX	10.3
1996-06-12	BLD	30.65
1996-06-13	BLD	30.9
1996-06-13	BNI	80
1996-06-13	IBM	103.25
1996-06-13	MX	10.3
1996-06-14	BNI	80.12
1996-06-14	IBM	101.62
1996-06-14	MX	10.25
1996-06-14	BLD	30.7
1996-06-17	BLD	30.8
1996-06-17	BNI	80
1996-06-17	IBM	102.5
1996-06-17	MX	10.1
1996-06-18	BNI	80.25
1996-06-18	IBM	101.25
1996-06-18	MX	10.25
1996-06-18	BLD	30.8
1996-06-19	BLD	30.9
1996-06-19	BNI	80.5
1996-06-19	IBM	102.12
1996-06-19	MX	10.1
1996-06-20	BNI	79.12
1996-06-20	IBM	100.75
1996-06-20	MX	10.15
1996-06-20	BLD	31.35
1996-06-21	BLD	31.9
1996-06-21	BNI	80.12
1996-06-21	IBM	98.62
1996-06-21	MX	10.2
1996-06-24	BNI	80.37
1996-06-24	IBM	99.62
1996-06-24	MX	10.15
1996-06-24	BLD	31.9
1996-06-25	BLD	31.4
1996-06-25	BNI	80.5
1996-06-25	IBM	99.75
1996-06-25	MX	10.25
1996-06-26	BNI	80
1996-06-26	IBM	98.62
1996-06-26	MX	10.2
1996-06-26	BLD	29.9
1996-06-27	BLD	29
1996-06-27	BNI	81.37
1996-06-27	IBM	98.87
1996-06-27	MX	10.2
1996-06-28	BNI	80.87
1996-06-28	IBM	99
1996-06-28	MX	10.4
1996-06-28	BLD	29.55
1996-07-01	BNI	83.87
1996-07-01	IBM	101.5
1996-07-02	BNI	84.37
1996-07-02	IBM	100
1996-07-02	MX	10.6
1996-07-02	BLD	29.75
1996-07-03	BLD	29.5
1996-07-03	BNI	86.25
1996-07-03	IBM	98.5
1996-07-03	MX	10.7
1996-07-04	MX	10.75
1996-07-04	BLD	29
1996-07-05	BLD	28.5
1996-07-05	BNI	84
1996-07-05	IBM	97.87
1996-07-05	MX	10.6
1996-07-08	BNI	84.5
1996-07-08	IBM	98.37
1996-07-08	MX	10.4
1996-07-08	BLD	26.75
1996-07-09	BLD	27.9
1996-07-09	BNI	84.5
1996-07-09	IBM	99
1996-07-09	MX	10.55
1996-07-10	BNI	83.62
1996-07-10	IBM	98.87
1996-07-10	MX	10.5
1996-07-10	BLD	28.25
1996-07-11	BLD	28.2
1996-07-11	BNI	83.25
1996-07-11	IBM	96
1996-07-11	MX	10.45
1996-07-12	BNI	83.06
1996-07-12	IBM	95.31
1996-07-12	MX	10.5
1996-07-12	BLD	28
1996-07-15	BLD	28
1996-07-15	BNI	79.75
1996-07-15	IBM	90.87
1996-07-15	MX	10.35
1996-07-16	BNI	78.25
1996-07-16	IBM	95.75
1996-07-16	MX	10.45
1996-07-16	BLD	26.85
1996-07-17	BLD	26.85
1996-07-17	BNI	79.25
1996-07-17	IBM	94.12
1996-07-17	MX	10.45
1996-07-18	BNI	80.37
1996-07-18	IBM	94.25
1996-07-18	MX	10.5
1996-07-18	BLD	27.3
1996-07-19	BLD	28.2
1996-07-19	BNI	80
1996-07-19	IBM	93.75
1996-07-19	MX	10.35
1996-07-22	BNI	79
1996-07-22	IBM	92.5
1996-07-22	MX	10.3
1996-07-22	BLD	29
1996-07-23	BLD	29.25
1996-07-23	BNI	78.25
1996-07-23	IBM	90.25
1996-07-23	MX	10.1
1996-07-24	BNI	78.37
1996-07-24	IBM	91.75
1996-07-24	MX	10.1
1996-07-24	BLD	29
1996-07-25	BLD	29.35
1996-07-25	BNI	78.75
1996-07-25	IBM	103.62
1996-07-25	MX	10.1
1996-07-26	BNI	79
1996-07-26	IBM	103.87
1996-07-26	MX	10.15
1996-07-26	BLD	29.2
1996-07-29	BLD	29.15
1996-07-29	BNI	79
1996-07-29	IBM	104.75
1996-07-29	MX	10.25
1996-07-30	BNI	80.37
1996-07-30	IBM	107.37
1996-07-30	MX	10.25
1996-07-30	BLD	28.9
1996-07-31	BLD	28.5
1996-07-31	BNI	78.87
1996-07-31	IBM	107.5
1996-07-31	MX	10.2
1996-08-01	BNI	78.5
1996-08-01	IBM	107.25
1996-08-01	MX	10.2
1996-08-01	BLD	28.75
1996-08-02	BLD	29.25
1996-08-02	BNI	79.75
1996-08-02	IBM	108.87
1996-08-02	MX	10.25
1996-08-05	BNI	80.25
1996-08-05	IBM	109.25
1996-08-06	BNI	80.62
1996-08-06	IBM	109.62
1996-08-06	MX	10.3
1996-08-06	BLD	28.75
1996-08-07	BLD	28.5
1996-08-07	BNI	81.62
1996-08-07	IBM	112.62
1996-08-07	MX	10.3
1996-08-08	BNI	80.87
1996-08-08	IBM	113.5
1996-08-08	MX	10.45
1996-08-08	BLD	28.75
1996-08-09	BLD	29.25
1996-08-09	BNI	80.87
1996-08-09	IBM	112.37
1996-08-09	MX	10.6
1996-08-12	BNI	81.37
1996-08-12	IBM	112.12
1996-08-12	MX	10.55
1996-08-12	BLD	29.15
1996-08-13	RUS	3
1996-08-13	BLD	28.8
1996-08-13	BNI	82.12
1996-08-13	IBM	109.37
1996-08-13	MX	10.45
1996-08-14	BNI	81.12
1996-08-14	IBM	111.25
1996-08-14	MX	10.4
1996-08-14	RUS	2.95
1996-08-14	BLD	28.95
1996-08-15	RUS	3
1996-08-15	BLD	29.5
1996-08-15	BNI	81.87
1996-08-15	IBM	110.87
1996-08-15	MX	10.35
1996-08-16	BNI	82
1996-08-16	IBM	110
1996-08-16	MX	10.35
1996-08-16	RUS	3.05
1996-08-16	BLD	29
1996-08-19	RUS	3.05
1996-08-19	BLD	29.15
1996-08-19	BNI	83
1996-08-19	IBM	110
1996-08-19	MX	10.35
1996-08-20	BNI	83.25
1996-08-20	IBM	110.5
1996-08-20	MX	10.4
1996-08-20	RUS	3.2
1996-08-20	BLD	29.1
1996-08-21	RUS	3.2
1996-08-21	BLD	29.8
1996-08-21	BNI	84.75
1996-08-21	IBM	112.25
1996-08-21	MX	10.5
1996-08-22	BNI	83.25
1996-08-22	IBM	112.62
1996-08-22	MX	10.65
1996-08-22	RUS	3.15
1996-08-22	BLD	30.5
1996-08-23	RUS	3.15
1996-08-23	BLD	31
1996-08-23	BNI	81.75
1996-08-23	IBM	113
1996-08-23	MX	10.9
1996-08-26	BNI	80.62
1996-08-26	IBM	112.5
1996-08-26	MX	10.6
1996-08-26	RUS	3.25
1996-08-26	BLD	31
1996-08-27	RUS	3.15
1996-08-27	BLD	31
1996-08-27	BNI	79.87
1996-08-27	IBM	111.75
1996-08-27	MX	10.65
1996-08-28	BNI	80
1996-08-28	IBM	115
1996-08-28	MX	10.75
1996-08-28	RUS	3.25
1996-08-28	BLD	31
1996-08-29	RUS	3.1
1996-08-29	BLD	30.95
1996-08-29	BNI	80.12
1996-08-29	IBM	115.12
1996-08-29	MX	10.65
1996-08-30	BNI	80
1996-08-30	IBM	114.37
1996-08-30	MX	10.6
1996-08-30	RUS	3.15
1996-08-30	BLD	31
1996-09-03	RUS	3.1
1996-09-03	BLD	31.35
1996-09-03	BNI	79.12
1996-09-03	IBM	115.25
1996-09-03	MX	10.45
1996-09-04	BNI	79
1996-09-04	IBM	114.62
1996-09-04	MX	10.4
1996-09-04	RUS	3.1
1996-09-04	BLD	31.1
1996-09-05	RUS	3.25
1996-09-05	BLD	31.2
1996-09-05	BNI	78.75
1996-09-05	IBM	113.12
1996-09-05	MX	10.45
1996-09-06	BNI	78.75
1996-09-06	IBM	115.5
1996-09-06	MX	10.45
1996-09-06	RUS	3.1
1996-09-06	BLD	30.9
1996-09-09	RUS	3.19
1996-09-09	BLD	31
1996-09-09	BNI	80.25
1996-09-09	IBM	117.62
1996-09-09	MX	10.45
1996-09-10	BNI	80.12
1996-09-10	IBM	118.12
1996-09-10	MX	10.5
1996-09-10	RUS	3.17
1996-09-10	BLD	31.2
1996-09-11	RUS	3.25
1996-09-11	BLD	31.25
1996-09-11	BNI	81.25
1996-09-11	IBM	118
1996-09-11	MX	10.55
1996-09-12	BNI	81.62
1996-09-12	IBM	117.25
1996-09-12	MX	10.45
1996-09-12	RUS	3.17
1996-09-12	BLD	31.6
1996-09-13	RUS	3.16
1996-09-13	BLD	31.75
1996-09-13	BNI	81.87
1996-09-13	IBM	122.12
1996-09-13	MX	10.5
1996-09-16	BNI	82.5
1996-09-16	IBM	122.75
1996-09-16	MX	10.5
1996-09-16	RUS	3.2
1996-09-16	BLD	32
1996-09-17	RUS	3.25
1996-09-17	BLD	31.5
1996-09-17	BNI	82.5
1996-09-17	IBM	123.62
1996-09-17	MX	10.35
1996-09-18	BNI	82.12
1996-09-18	IBM	124.5
1996-09-18	MX	10.35
1996-09-18	RUS	3.25
1996-09-18	BLD	31
1996-09-19	RUS	3.3
1996-09-19	BLD	30.5
1996-09-19	BNI	83.37
1996-09-19	IBM	123.5
1996-09-19	MX	10.5
1996-09-20	BNI	84.75
1996-09-20	IBM	123
1996-09-20	MX	10.45
1996-09-20	RUS	3.45
1996-09-20	BLD	29.6
1996-09-23	RUS	3.35
1996-09-23	BLD	29.8
1996-09-23	BNI	84.5
1996-09-23	IBM	124.25
1996-09-23	MX	10.45
1996-09-24	BNI	84.62
1996-09-24	IBM	124.12
1996-09-24	MX	10.5
1996-09-24	RUS	3.25
1996-09-24	BLD	29
1996-09-25	RUS	3.25
1996-09-25	BLD	30.25
1996-09-25	BNI	84.12
1996-09-25	IBM	126.5
1996-09-25	MX	10.6
1996-09-26	BNI	84
1996-09-26	IBM	124.37
1996-09-26	MX	10.75
1996-09-26	RUS	3.3
1996-09-26	BLD	30.5
1996-09-27	RUS	3.35
1996-09-27	BLD	30.6
1996-09-27	BNI	84.87
1996-09-27	IBM	124.75
1996-09-27	MX	10.65
1996-09-30	BNI	84.37
1996-09-30	IBM	124.5
1996-09-30	MX	10.8
1996-09-30	RUS	3.5
1996-09-30	BLD	30.35
1996-10-01	RUS	3.35
1996-10-01	BLD	30.35
1996-10-01	BNI	83.87
1996-10-01	IBM	123.75
1996-10-01	MX	10.85
1996-10-02	BNI	85.75
1996-10-02	IBM	125.87
1996-10-02	MX	10.9
1996-10-02	RUS	3.4
1996-10-02	BLD	29.55
1996-10-03	RUS	3.35
1996-10-03	BLD	28.8
1996-10-03	BNI	85
1996-10-03	IBM	125
1996-10-03	MX	11.3
1996-10-04	BNI	85.37
1996-10-04	IBM	126.62
1996-10-04	MX	11.55
1996-10-04	RUS	3.45
1996-10-04	BLD	28
1996-10-07	RUS	3.3
1996-10-07	BLD	27.9
1996-10-07	BNI	84.75
1996-10-07	IBM	127.87
1996-10-07	MX	11.6
1996-10-08	BNI	85
1996-10-08	IBM	128.38
1996-10-08	MX	11.55
1996-10-08	RUS	3.35
1996-10-08	BLD	27.65
1996-10-09	RUS	3.2
1996-10-09	BLD	27.3
1996-10-09	BNI	83.5
1996-10-09	IBM	126.25
1996-10-09	MX	11.4
1996-10-10	BNI	83
1996-10-10	IBM	127.75
1996-10-10	MX	11.85
1996-10-10	RUS	3.35
1996-10-10	BLD	27
1996-10-11	RUS	3.3
1996-10-11	BLD	26.7
1996-10-11	BNI	84.37
1996-10-11	IBM	129.88
1996-10-11	MX	11.8
1996-10-14	BNI	83.62
1996-10-14	IBM	130
1996-10-15	BNI	84.87
1996-10-15	IBM	129.5
1996-10-15	MX	11.7
1996-10-15	RUS	3.25
1996-10-15	BLD	27.3
1996-10-16	RUS	3.25
1996-10-16	BLD	26.85
1996-10-16	BNI	83.75
1996-10-16	IBM	127.62
1996-10-16	MX	11.65
1996-10-17	BNI	84.12
1996-10-17	IBM	125.62
1996-10-17	MX	11.6
1996-10-17	RUS	3.28
1996-10-17	BLD	26.8
1996-10-18	RUS	3.35
1996-10-18	BLD	27.15
1996-10-18	BNI	87
1996-10-18	IBM	129.38
1996-10-18	MX	11.65
1996-10-21	BNI	86
1996-10-21	IBM	130.13
1996-10-21	MX	11.65
1996-10-21	RUS	3.25
1996-10-21	BLD	26.95
1996-10-22	RUS	3.3
1996-10-22	BLD	26.5
1996-10-22	BNI	85.5
1996-10-22	IBM	127
1996-10-22	MX	11.4
1996-10-23	BNI	84.87
1996-10-23	IBM	129.25
1996-10-23	MX	11.45
1996-10-23	RUS	3.3
1996-10-23	BLD	26.5
1996-10-24	RUS	3.25
1996-10-24	BLD	26.75
1996-10-24	BNI	83.62
1996-10-24	IBM	127.37
1996-10-24	MX	11.7
1996-10-25	BNI	81.5
1996-10-25	IBM	126.5
1996-10-25	MX	11.8
1996-10-25	RUS	3.3
1996-10-25	BLD	26.7
1996-10-28	RUS	3.25
1996-10-28	BLD	26.45
1996-10-28	BNI	80.12
1996-10-28	IBM	127.37
1996-10-28	MX	11.65
1996-10-29	BNI	79.87
1996-10-29	IBM	125.62
1996-10-29	MX	11.6
1996-10-29	RUS	3.2
1996-10-29	BLD	26.5
1996-10-30	RUS	3.35
1996-10-30	BLD	26.5
1996-10-30	BNI	79.87
